15,4,9.9,2017-02-18 19:45:00,2017-02-18 19:45:00
15,5,12.1,2017-02-18 19:45:00,2017-02-18 19:45:00
15,6,9.6,2017-02-18 19:45:00,2017-02-18 19:45:00
15,7,6.4,2017-02-18 19:45:00,2017-02-18 19:45:00
15,8,8.9,2017-02-18 19:45:00,2017-02-18 19:45:00
15,9,12,2017-02-18 19:45:00,2017-02-18 19:45:00
15,10,14.9,2017-02-18 19:45:00,2017-02-18 19:45:00
15,11,10.3,2017-02-18 19:45:00,2017-02-18 19:45:00
15,12,33.2,2017-02-18 19:45:00,2017-02-18 19:45:00
15,13,113,2017-02-18 19:45:00,2017-02-18 19:45:00
15,14,7.9,2017-02-18 19:45:00,2017-02-18 19:45:00
15,15,0,2017-02-18 19:45:00,2017-02-18 19:45:00
15,16,35.7,2017-02-18 19:45:00,2017-02-18 19:45:00
15,17,16.5,2017-02-18 19:45:00,2017-02-18 19:45:00
15,18,15.8,2017-02-18 19:45:00,2017-02-18 19:45:00
15,19,17.2,2017-02-18 19:45:00,2017-02-18 19:45:00
15,20,10.6,2017-02-18 19:45:00,2017-02-18 19:45:00
15,21,12.1,2017-02-18 19:45:00,2017-02-18 19:45:00
15,22,16.8,2017-02-18 19:45:00,2017-02-18 19:45:00
15,23,13.3,2017-02-18 19:45:00,2017-02-18 19:45:00
15,24,11.2,2017-02-18 19:45:00,2017-02-18 19:45:00
15,25,14.9,2017-02-18 19:45:00,2017-02-18 19:45:00
15,26,10.6,2017-02-18 19:45:00,2017-02-18 19:45:00
16,1,36.9,2017-02-18 19:45:00,2017-02-18 19:45:00
16,2,37.6,2017-02-18 19:45:00,2017-02-18 19:45:00
16,3,38,2017-02-18 19:45:00,2017-02-18 19:45:00
16,4,39.7,2017-02-18 19:45:00,2017-02-18 19:45:00
16,5,41.1,2017-02-18 19:45:00,2017-02-18 19:45:00
16,6,34.3,2017-02-18 19:45:00,2017-02-18 19:45:00
16,7,37.6,2017-02-18 19:45:00,2017-02-18 19:45:00
16,8,34.6,2017-02-18 19:45:00,2017-02-18 19:45:00
16,9,37.7,2017-02-18 19:45:00,2017-02-18 19:45:00
16,10,40.4,2017-02-18 19:45:00,2017-02-18 19:45:00
16,11,36.4,2017-02-18 19:45:00,2017-02-18 19:45:00
16,12,3.3,2017-02-18 19:45:00,2017-02-18 19:45:00
16,13,96.8,2017-02-18 19:45:00,2017-02-18 19:45:00
16,14,33.6,2017-02-18 19:45:00,2017-02-18 19:45:00
16,15,36.6,2017-02-18 19:45:00,2017-02-18 19:45:00
16,16,0,2017-02-18 19:45:00,2017-02-18 19:45:00
16,17,41.2,2017-02-18 19:45:00,2017-02-18 19:45:00
16,18,43.7,2017-02-18 19:45:00,2017-02-18 19:45:00
16,19,48.5,2017-02-18 19:45:00,2017-02-18 19:45:00
16,20,39.6,2017-02-18 19:45:00,2017-02-18 19:45:00
16,21,36.8,2017-02-18 19:45:00,2017-02-18 19:45:00
16,22,41.5,2017-02-18 19:45:00,2017-02-18 19:45:00
16,23,45.4,2017-02-18 19:45:00,2017-02-18 19:45:00
16,24,43.8,2017-02-18 19:45:00,2017-02-18 19:45:00
16,25,45.9,2017-02-18 19:45:00,2017-02-18 19:45:00
16,26,36.3,2017-02-18 19:45:00,2017-02-18 19:45:00
